id,page_slug,locale,section_key,content_type,content_value,updated_by,created_at,updated_at
cceed104-79bb-48a2-899f-977658267cd7,koh-tao-dive-sites,nl,coral_title,text,Prachtige koraalrif-locaties,seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
ccf3de3a-53a0-4f15-9b02-53a01846e6bb,contact,nl,location_line_1,text,"Sairee Beach, Koh Tao",contact@prodiving.asia,2026-03-12 10:14:37.06477+00,2026-03-14 18:57:12.645596+00
cd03ec7d-6209-42a4-8ae4-6e990182eb21,mango-bay,nl,diving_tips,text,"Perfect voor beginners en trainingsduiken
Ook uitstekend om te snorkelen
Zoek grazers in zeegras en rifleven
Toplocatie voor onderwaterfotografie
Kalm water ideaal voor trim- en drijfvermogen
Meerdere koraalbommies om te verkennen
Geschikt voor langere duiken
Perfect voor Open Water trainingsduiken",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
cd4264ea-cca4-41b4-8b13-4a3827f5c73f,green-sea-turtle,en,interesting_facts,text,"Green sea turtles can live up to 80 years
They are named after their green body fat, not their shell
Females return to the beach where they hatched to lay eggs
While resting, they can hold their breath for up to 7 hours
Hatchlings must reach the ocean within 72 hours to survive
They migrate thousands of kilometers between feeding and nesting areas",seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
cd6222b5-26d5-4a90-b2ec-29ec7646a05c,koh-tao-dive-sites,nl,stat4_text,text,Locaties voor beginners tot gevorderde duikers,seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
cd69ec10-3d53-4079-a15c-21363b4dd3d8,advanced,nl,section_2_title,text,Vereisten,seed-script,2026-03-28 14:22:36.581793+00,2026-03-28 14:24:15.888987+00
cd87b081-c636-4661-8803-c1143b947543,discover-scuba,en,price_thb,text,2500,seed-script,2026-03-27 10:52:08.104218+00,2026-03-28 16:44:59.316524+00
cdc0f367-67fa-414b-b82d-e7e21af2954f,instructor,nl,sidebar_subtitle,text,IDC · Instructor Examination · Praktijkles,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
cddec770-d071-4d3f-ba49-3e966b012436,home,nl,course_open_water_price,text,"฿11,000",contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
cef5770d-f0b0-43d2-bb19-fca7d4881bf6,advanced,en,hero_subtitle,text,Expand your skills with five Adventure Dives including deep and navigation. Perfect for exploring deeper dive sites.,seed-script,2026-03-28 14:22:36.581793+00,2026-03-28 14:24:15.888987+00
cf27e590-b019-4757-994f-5044ce4e0fb7,home,en,about_sites_line,textarea,WHITE ROCK - TWINS - GREEN ROCK - CHUMPHON PINNACLE - SAIL ROCK - SOUTHWEST PINNACLE - AND MORE,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
cf3d89d7-f72b-4777-a379-880dc856c3a1,contact,en,form_message_label,text,Message,contact@prodiving.asia,2026-03-12 14:31:13.936296+00,2026-04-06 04:40:49.337206+00
cf561b32-e763-4e63-ac43-2df9bc10f732,home,nl,course_divemaster_max_depth,text,40m,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
cf6f89ba-3390-4145-ac12-ee8c66796367,advanced,en,section_1_content,text,"5 adventure dives (can be done over 2-3 days)
Practice deep dive techniques and navigation
Improve buoyancy and comfort underwater
Choose electives: Night, Wreck, Fish ID, Photography, etc.",seed-script,2026-03-28 14:22:36.581793+00,2026-03-28 14:24:15.888987+00
cfb0e4fa-5273-4f00-8930-a2148232e5c6,mango-bay,en,quick_facts_difficulty,text,Beginner,,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
cfbb244a-9308-48d1-af1c-d1ff0baaa07a,twins-pinnacle,nl,marine_life_highlights,text,"Drie granieten pinnacles
Bogen en rotsformaties
Rijk onderwaterleven
Perfect voor training
Rustige omstandigheden
Anemonen met clownfish",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
cfda051f-ec4d-4619-8f91-0df023db9c7a,pro-level-courses,en,enquire_button,text,Enquire,,2026-03-28 13:23:24.29037+00,2026-03-28 13:23:24.29037+00
d0375a64-2d3d-4c01-b187-4d4f2b3c8719,koh-tao-info,en,title,text,About Koh Tao,,2026-03-28 13:31:13.441375+00,2026-03-28 13:31:13.441375+00
d0401e27-5646-43d2-9b6d-ef796b130696,advanced,en,price_usd,text,275,seed-script,2026-03-28 14:22:36.581793+00,2026-03-28 14:24:15.888987+00
d09adbca-3a49-48fd-955d-a73ac66cfd7d,instructor,nl,section_learn_items,text,"Didactische en presentatievaardigheden
Cursusmanagement en studentbeoordeling
Risicobeheer en leiderschap
Marketing en zakelijke ontwikkeling voor instructeurs",,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
d0ba8d10-90eb-4053-a976-443589671b32,home,nl,course_discover_scuba_title,text,Discover Scuba Diving (DSD),contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
d0d46b96-dadc-487f-9f98-9a8a41e4e67b,twins-pinnacle,en,marine_life_highlights,text,"Three granite pinnacles
Arch and rock formations
Rich marine life
Perfect for training
Calm conditions
Anemones with clownfish",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
d10153f7-64d1-4767-af2c-c1c8f696b151,things-to-do,nl,activities_title,text,Populaire activiteiten,,2026-03-28 13:31:13.441375+00,2026-03-28 13:31:13.441375+00
d128874d-70ed-42c8-b833-053d891002c5,viewpoints-koh-tao,en,section_title,text,Island viewpoints,,2026-03-28 13:42:12.192138+00,2026-03-28 13:46:35.031208+00
d1353d29-da46-437a-b104-ba36920d23cb,koh-tao-dive-sites,en,hero_text,text,"Discover more than 25 incredible dive sites around Koh Tao, from shallow coral reefs to deep ocean pinnacles. Every site offers unique underwater experiences and rich marine life.",seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
d14639ce-4451-4105-bfa8-a75b8cbfaf69,south-west-pinnacle,en,quick_facts_best_time,text,"Year-round, best in calm season",,2026-03-27 13:40:10.789117+00,2026-03-31 17:55:41.76794+00
d15a339d-1b6a-44d2-8baf-5a7cce004af2,home,en,course_discover_scuba_price_eur,text,66,contact@prodiving.asia,2026-03-12 13:33:29.379002+00,2026-03-16 18:01:39.262481+00
d1879037-89de-486e-9c6a-8da1f9c64662,home,en,course_open_water_price_usd,text,320,contact@prodiving.asia,2026-03-12 13:33:29.379002+00,2026-03-16 18:01:39.262481+00
d19d7b90-491a-4af2-a297-53aa59726f35,blacktip-reef-shark,nl,detailed_description,text,"De zwartpuntrifhaai is een van de meest geziene haaisoorten op de riffen van Koh Tao en is cruciaal voor de ecologische balans. De soort is genoemd naar de zwarte uiteinden van de vinnen. Overdag patrouilleren ze actief over het rif en rusten ze soms in kleine grotten. Ze zijn doorgaans niet agressief richting mensen en zorgen voor een spannende maar veilige duikervaring. Tijdens het voortplantingsseizoen zijn jonge haaien extra vaak te zien, wat mooie fotokansen geeft voor duikers en snorkelaars.",seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
d2287f53-b937-40e9-b4ef-8db21f1acd0f,food-drink,en,highlights_title,text,Culinary highlights,,2026-03-28 13:42:12.192138+00,2026-03-28 13:42:12.192138+00
d23ea9cf-88a4-4109-a110-bbe75b3d2afc,fun-diving,en,fun_diving_hero_cta2,text,Book a Course,,2026-03-27 12:57:03.657442+00,2026-03-27 12:57:03.657442+00
d2cc1178-58a8-4e85-9633-10d6a8c70151,msdt-program,en,hero_subtitle,text,"The PADI MSDT Program is designed for instructors who want to take their teaching career to the next level. This program provides you with the skills, experience, and certifications to teach a wide range of PADI specialty courses, making you more employable and confident as a dive professional.",,2026-03-28 13:22:02.219507+00,2026-03-28 13:22:02.219507+00
d35e2e5a-f66c-448b-ab36-303ab684a5f2,htms-sattakut,nl,overview,text,"HTMS Sattakut is een fascinerend voormalig US Navy-schip uit de Tweede Wereldoorlog dat in 2011 bewust is afgezonken om een kunstmatig rif te vormen. Dit wrak van circa 30 meter ligt tussen Koh Tao en Koh Nang Yuan op 18-30 meter diepte. Inmiddels is het uitgegroeid tot een levendig rif, bedekt met koralen en bewoond door uiteenlopend onderwaterleven. De scheepsstructuur biedt interessante doorgangen, van machinekamer tot brug. Grote tandbaarzen, snappers en barracuda's gebruiken het wrak als leefgebied, waardoor dit een topbestemming is voor wrakduiken in Zuidoost-Azië.",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
d3695084-a269-49e7-80c4-dfb76f76d2c1,koh-tao-dive-sites,nl,hero_title,text,Duiklocaties op Koh Tao,seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
d3a1bb6c-e30d-4f45-b7ed-31abfe66b499,viewpoints-koh-tao,en,points_list,text,"John-Suwan Viewpoint:|Panoramic views over Chalok Baan Kao and Shark Bay.
Fraggle Rock:|Views over Sairee Beach and the west coast.
Love Koh Tao Viewpoint:|Perfect for sunrise and photos.
Mango Viewpoint:|Wide views over the north of the island.",,2026-03-28 13:42:12.192138+00,2026-03-28 13:46:35.031208+00
d3ca836b-0d59-439a-8d27-112325078ca0,htms-sattakut,en,marine_life_highlights,text,Malabar Groupers (resident) Giant Barracuda Snapper and Fusilier schools Moray Eels Lionfish and scorpionfish Coral growth on wreck structure Various reef fish species Puffers and triggerfish,,2026-03-27 13:40:10.789117+00,2026-03-28 20:54:03.477122+00
d3ed0e57-2b1a-406c-9f58-7a87eb890f7e,home,en,course_divemaster_level,text,Professional,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
d3fc0bb9-ae99-4c46-acaa-c727afdb8df6,scuba-review,nl,hero_subtitle,text,Haven't dived in a while? no problemRefresh your skills with a professional instructor.,,2026-03-28 13:10:40.754266+00,2026-03-28 13:10:40.754266+00
d450af69-146a-42ad-bb75-d1ad764a9f23,how-to-get-here,nl,options_list,text,"Met de ferry:|Koh Tao is alleen per boot bereikbaar. Ferries vertrekken vanaf Chumphon, Surat Thani, Koh Samui en Koh Phangan. Bekende aanbieders zijn Lomprayah, Songserm en Seatran.
Met de trein:|Reis met de trein van Bangkok naar Chumphon en stap daar over op de ferry.
Met de bus:|Bussen vanuit Bangkok en andere steden sluiten aan op ferryterminals in Chumphon en Surat Thani.
Met het vliegtuig:|Vlieg naar Koh Samui, Chumphon of Surat Thani en neem daarna de ferry naar Koh Tao.",,2026-03-28 13:42:12.192138+00,2026-03-28 13:42:12.192138+00
d47fa96d-e0e7-46fb-a68f-194c799dba1a,koh-tao-dive-sites,nl,depth_label,text,Diepte,seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
d4b2ec3c-f424-4def-a268-3a82d7a84c04,weather-koh-tao,en,subtitle,text,Plan your trip with insight into Koh Tao's tropical climate.,,2026-03-28 13:46:34.702478+00,2026-03-28 13:46:34.702478+00
d4c2acde-85ca-4e39-9d96-987c3e44bc94,chumphon-pinnacle,nl,diving_tips,text,"Gevorderde certificering aanbevolen door diepte en stroming
Vroege ochtendtrips vergroten de kans op walvishaaiwaarnemingen
Groothoeklens aanbevolen voor grote onderwerpen
Blijf bij je gids bij matige stroming
Perfect voor specialisatiecursus diepduiken
Walvishaaien zijn het actiefst bij opkomend tij
Neem een goede onderwatercamera mee",,2026-03-27 13:40:10.789117+00,2026-03-28 21:03:37.497664+00
d4c87382-1293-468e-a160-d82e29bc0f71,nudibranchs,nl,photography_tips,text,"Gebruik macrolenzen (30-60mm) om het frame met detail te vullen
Handmatige focus is essentieel voor scherpte op kleine onderwerpen
Gebruik focuslicht om details goed uit te lichten
Fotografeer close-up voor kieuwen, voelsprieten en textuur
Wees geduldig en wacht op een goede positie
Goede belichting laat kleuren en patronen echt uitkomen",seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
d4cd6728-9ce3-4c47-8af9-67e7f0ed8278,koh-tao-dive-sites,nl,shallow_title,text,Ondiepe duiklocaties voor beginners,seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
d4e92f41-f926-4827-b376-db91f8a7667b,weather-koh-tao,nl,cta_go_diving,text,Ga duiken,,2026-03-28 13:46:34.702478+00,2026-03-28 13:46:34.702478+00
d5d10d3c-64b7-462d-89c1-bc25617e6c34,things-to-do,en,activity_guide,text,activity guide,,2026-03-28 13:31:13.441375+00,2026-03-28 13:31:13.441375+00
d65e551c-bf7f-4392-a3e9-18d06b241a66,scuba-diver,nl,section_1_content,text,"Basis duiktheorie en -fysica
Correct gebruik van duikuitrusting
Fundamentele duikvaardigheden en veiligheidsprocedures
Onderwatercommunicatie en buddy-systeem
Verkenning van ondiep water en rifbewustzijn
Milieubewustzijn en mariene natuurbescherming",seed-script,2026-03-28 14:22:37.204447+00,2026-03-28 14:24:16.326594+00
d674d6cb-24c0-41d8-8ae0-762a53de971d,hawksbill-sea-turtle,en,conservation_status,text,Critically endangered,seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
d68b8342-6ec2-47cd-a0a5-0d31a681958d,home,nl,about_paragraph_1,textarea,"Koh Tao is niet alleen de meest populaire bestemming in Thailand voor je duikvakantie, maar ook om bijna al je PADI duik certificaties te kunnen halen van beginner tot Instructeur.",contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
d69749ba-abb3-440e-a5fa-1e2347970181,koh-tao-dive-sites,en,deep_sites,text,"Sail Rock|/dive-sites/sail-rock|Koh Tao's flagship deep dive site with huge fish schools, whale sharks, and giant barracuda.|18-40m|Whale sharks,Giant barracuda,Malabar grouper,Sailfish|Gevorderd|40 minutes offshore
Chumphon Pinnacle|/dive-sites/chumphon-pinnacle|Granite pinnacle with excellent whale shark sightings and large schools of trevally.|15-30m|Whale sharks,Trevally schools,Eagle rays,Chevron barracuda|Gevorderd|30 minutes offshore
South West Pinnacle|/dive-sites/south-west-pinnacle|Deep pinnacle known for whale sharks, Bryde's whales, and large pelagic fish.|15-35m|Whale sharks,Bryde's whales,Giant barracuda,Spanish mackerel|Gevorderd|30-40 minutes offshore",seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
d6b77613-6947-4ee6-9d3b-85c55236aec9,home,en,courses_section_title,text,Our Diving Courses,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
d72f6eda-b876-4640-8124-759a02adc517,discover-scuba,en,faq_4_answer,text,"Deluxe is an extended experience with extra dives and more underwater time, ideal if you want a deeper introduction before starting Open Water.",seed-script,2026-03-28 14:22:37.204447+00,2026-03-28 16:44:59.316524+00
d790103b-b4f0-4ca5-9f7e-4026182a0132,idc,en,course_overview,text,"Program Overview.The Instructor pathway trains experienced divers to teach and certify new divers. The IDC includes teaching presentations, student evaluations and practical teaching experience with support from experienced staff instructors.

Prerequisites
Prerequisite: PADI Divemaster (or equivalent), current EFR, and a minimum number of logged dives as required by PADI. Candidates must complete Instructor exams and assessments.

What you'll learn
Teaching and presentation skills
Course management and student evaluation
Risk management and leadership
Marketing and business development for instructors
Inclusions
IDC materials and PADI registration
Practical teaching sessions and mentoring
Exam preparation and exam fees (where applicable).
",,2026-03-19 11:48:36.578382+00,2026-03-28 13:07:53.76759+00
d794c004-eeef-43fa-b217-4d12fe37cb9e,fun-diving,nl,fun_diving_ready_cta1,text,View Pricing & Schedules,,2026-03-28 13:10:40.754266+00,2026-03-30 11:23:47.936366+00
d7ae1822-6967-4476-baae-9f2a08fbb904,accommodation,en,viewRooms,text,View Rooms,,2026-03-27 11:51:48.105016+00,2026-03-28 20:55:30.812602+00
d7cb8cb9-a448-4f60-8c23-479cb9e9d32e,accommodation,nl,ctaBody,text,Voeg accommodatie toe aan je duiktrip en stuur direct je aanvraag.,,2026-03-27 11:51:48.105016+00,2026-03-28 20:56:02.462461+00
d7e0c9b7-a5e5-401e-ab4a-3828f9727326,dive-sites/sail-rock,nl,ready_to_dive,text,Dutch ready to dive content here,,2026-03-20 09:07:19.116003+00,2026-03-20 09:07:19.116003+00
d7f001bc-665a-4d0c-aaa8-ce0185925390,discover-scuba,nl,faq_4_answer,text,"Deluxe is een uitgebreidere ervaring met extra duiken en meer tijd onder water, ideaal als je daarna mogelijk verder wilt met Open Water.",seed-script,2026-03-28 14:22:37.204447+00,2026-03-28 14:24:16.326594+00
d817228c-ead6-4cba-926a-66e168ffa3c0,home,nl,course_divemaster_duration,text,2-4 weken,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
d81d5c8c-e9c2-4ba9-812b-ea6de0c87b83,pro-level-courses,en,footer_title,text,Enquire / Book a Pro Course,,2026-03-28 13:23:24.29037+00,2026-03-28 13:23:24.29037+00
d84b1f22-527f-4002-8816-25f2e8e11473,koh-tao-dive-sites,en,coral_sites,text,"Japanese Gardens||Varied coral reefs with colorful marine life and swim-throughs.|12-25m|Pink-tailed triggerfish,Ocellated eagle ray,Colorful coral,Marbled octopus|Gemiddeld|Near Koh Nang Yuan
Shark Island||Beautiful purple soft corals and gorgonians with abundant marine life.|8-20m|Sea fans,Whip corals,Blacktip reef sharks,Tropical fish|Beginner-Gemiddeld|South coast
Mango Bay||Shallow coral reefs ideal for relaxed diving with a healthy ecosystem.|5-18m|Colorful coral,Reef fish,Sea anemones|Beginner|Bay on west coast",seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
d9216991-75de-426d-9e94-61fd14db7221,home,nl,course_instructor_description,textarea,Train to teach scuba professionally and build a dive career anywhere in the world.,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
d94f0ccf-483e-4952-8a55-bc5ed9d5d35f,koh-tao-dive-sites,nl,shallow_sites,text,"Aow Leuk||Ondiepe baai met koraaltuinen en makkelijke duikomstandigheden.|3-10m|Koraaltuinen,Tropische vissen,Makkelijke toegang,Trainingslocatie|Beginner|Westkust
Hin Ngam||Ondiep rif met kunstmatige structuren en veel zeeleven.|5-12m|Kunstmatige riffen,Kleurrijke vissen,Veilig duiken,Fotografie|Beginner|Westkust
Tanote Bay||Duiklocatie aan de oostkant met macrokansen en kleurrijk rifleven.|8-15m|Hengelaarsvis,Pijpvis,Macrofotografie,Kleurrijk rif|Gemiddeld|Oostkust",seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
d954a1b4-bcaa-4d99-8cfd-163a29c41e6c,home,en,course_open_water_level,text,Beginner,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
d9916909-9ddd-4717-8e98-48990d84bf43,fun-diving,en,fun_diving_overview_title,text,From Breathtaking Shipwrecks to Exotic Marine Life,,2026-03-27 12:57:03.657442+00,2026-03-27 12:57:03.657442+00
d9957e6b-9664-4263-832f-66b1cd82ea50,contact,en,subject_option_4,text,General Question,contact@prodiving.asia,2026-03-12 14:31:13.936296+00,2026-04-06 04:40:49.337206+00
d9a412e4-b2e5-4def-98a0-d27709c51fe4,home,en,course_instructor_description,textarea,Train to teach scuba professionally and build a dive career anywhere in the world.,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
d9c4b1d6-0647-4f84-a588-182ffab13117,fun-diving,en,fun_diving_flexible_body,text,"We run two dive trips a day - morning and afternoon - on our spacious customized dive boats. After an exhilarating day of diving, unwind with refreshing drinks and share your incredible underwater experiences over a stunning sunset.",,2026-03-27 12:57:03.657442+00,2026-03-27 12:57:03.657442+00
da0016d2-ec22-4c04-a85a-2502b38ff331,accommodation,nl,people,text,Aantal personen,,2026-03-27 11:51:48.105016+00,2026-03-28 20:56:02.462461+00
da8efb20-a524-4eb5-bba0-a52a6e681301,msdt-program,en,included_title,text,What's Included,,2026-03-28 13:22:02.219507+00,2026-03-28 13:22:02.219507+00
dae75d0f-1ac5-4623-b031-bc336acb0416,contact,en,subject_option_3,text,Equipment Rental,contact@prodiving.asia,2026-03-12 14:31:13.936296+00,2026-04-06 04:40:49.337206+00
db1194a3-5a93-4273-9fc7-e6fdfc444cb6,Diving tips,nl,diving-tips,text,tip 2,,2026-03-28 13:10:40.754266+00,2026-03-28 13:10:40.754266+00
db9106fd-107e-4be2-85b1-e2c6b6bcc49a,shark-island,en,images,text,https://www.divinginasia.com/images/sharkisand.jpg https://www.divinginasia.com/images/blacktip-reef-shark.jpg,,2026-03-27 16:24:21.72643+00,2026-03-28 20:52:28.810735+00
dbb46424-ff1d-4893-b470-b5af16075928,how-to-get-here,en,cta_visa_info,text,Visa information,,2026-03-28 13:42:12.192138+00,2026-03-28 13:42:12.192138+00
dc4adb26-91ab-4bfa-b53f-3165cc79031e,hawksbill-sea-turtle,en,size,text,"Up to 1m (3.3ft), 50-80kg",seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
dc4cde9a-d685-4987-9509-7a75c43cf8c2,msdt-program,en,prereq_items,text,"PADI Open Water Scuba Instructor (OWSI) certification
Current EFR Instructor
Minimum 25 PADI student certifications (to apply for MSDT rating)
Minimum age: 18 years",,2026-03-28 13:22:02.219507+00,2026-03-28 13:22:02.219507+00
dc7776e4-84de-4481-91e2-9dc1fbebf8a4,marine-life-page,en,cta_title,text,Ready to experience Koh Tao marine life?,seed-script,2026-03-28 14:15:08.842017+00,2026-03-28 14:15:08.842017+00
dc7f40df-a9d1-40a2-8ae8-660347e6a837,instructor,en,cta_primary,text,Enquire About Instructor,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
dc8e43c8-518d-4bf7-ba83-9f9345481d51,blacktip-reef-shark,nl,habitat,text,"Koraalriffen, ondiep kustwater",seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
dcfbbffd-eeba-40d7-9013-01439f1d6e25,contact,nl,subject_option_2,text,Duik trip boeking,contact@prodiving.asia,2026-03-12 13:34:35.256812+00,2026-03-14 18:57:12.645596+00
dd4524b6-6e15-4a6e-9135-b22ea378f5d4,nudibranchs,en,behavior,text,Slow grazers that often feed on specialized prey; some display warning colors due to toxicity; hermaphroditic.,seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
dd99c3d5-0133-4ae6-9fa6-f2e55ef946f7,nudibranchs,en,conservation_status,text,Not evaluated,seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
ddb4fd43-f29f-4d86-b4e1-4456d7120df8,hawksbill-sea-turtle,en,photography_tips,text,"Approach with extreme care - they are very shy
Photograph from a distance to avoid disturbance
Capture the distinctive beak clearly in your shots
Highlight the shell’s beautiful pattern
Use natural light and, if possible, a longer lens
Be ready for quick, sudden movements",seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
ddb85249-d58c-4bdc-9e51-0dfa47e567c5,mango-bay,nl,what_you_can_see,text,"Kleurrijke rifvissen
Anemoonvissen
Papegaaivissen en lipvissen
Vlindervissen
Keizersvissen
Kleine rifhaaien",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
dde591f0-0629-48e0-8f83-7aaca2bec2c3,specialty/night-diver,en,hero_title,text,Night Diver Specialty Course,contact@prodiving.asia,2026-03-12 10:27:14.506533+00,2026-03-27 09:56:50.040346+00
de057eb8-d21a-4b3e-96fc-c5a0f57f5b9e,home,nl,course_discover_scuba_duration,text,1 dag,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
de1e8b4e-8c76-4b77-9002-a5fba9b694d1,things-to-do,en,cta_beaches,text,Discover beaches,,2026-03-28 13:31:13.441375+00,2026-03-28 13:31:13.441375+00
df1c7a82-46a0-4a69-a575-a75203d7e53d,contact,en,form_title,text,Send Us a Message,contact@prodiving.asia,2026-03-12 14:31:13.936296+00,2026-04-06 04:40:49.337206+00
df84337c-5016-4bb1-804e-21a0bb233584,nudibranchs,en,interesting_facts,text,"Nudibranchs include hundreds of species with spectacular color variation
Many species are toxic and advertise this with bright warning colors
Most nudibranchs are hermaphrodites with both male and female organs
They often eat highly specialized prey - some sponges, others hydroids
Their shape and color make them ideal macro subjects
New species are still being discovered in tropical waters",seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
dfa135d6-0342-477f-803d-c6ebfc5807aa,discover-scuba,nl,section_2_title,text,Wat is inbegrepen?,seed-script,2026-03-28 14:22:37.204447+00,2026-03-28 14:24:16.326594+00
dfa8e9a9-1288-454d-82a6-9b1c093e29c6,rescue,nl,section_3_content,text,"Lesmateriaal en certificering
Reddingsvaardigheidstraining in zwembad en buitenwater
Huur van alle uitrusting",seed-script,2026-03-28 14:22:37.579329+00,2026-03-28 14:24:16.617176+00
dfe054d0-30fa-4336-aa7d-889dee7f433b,japanese-gardens,en,marine_life_highlights,text,"Pink-tailed Triggerfish (unique to this site)
Ocellated Eagle Rays
Marbled Octopus
Blue-ringed Octopus
Nudibranchs and flatworms
Parrotfish and wrasse
Anthias and damselfish
Moray eels and lionfish",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
dfea0987-5872-4212-9aa2-6cc09645bd0b,home,en,course_open_water_description,textarea,Learn the fundamentals of scuba diving and become a certified diver for life.,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
e0d983aa-1b10-4dfa-aafe-846753006bb0,weather-koh-tao,en,cta_go_diving,text,Go diving,,2026-03-28 13:46:34.702478+00,2026-03-28 13:46:34.702478+00
e12839d0-a894-4e05-b7be-47af6bfc420b,home,nl,course_rescue_level,text,Advanced,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
e1b637fa-864b-4921-8f90-17e5cd74fd72,marine-life-page,en,cta_fun_dives,text,Fun dive trips,seed-script,2026-03-28 14:15:08.842017+00,2026-03-28 14:15:08.842017+00
e1f4103f-ead0-411a-b8a0-d7df31a34c91,koh-tao-dive-sites,nl,stat2_text,text,"Walvishaaien, roggen en koraalriffen",seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
e21d10d4-f6b9-4939-96e1-4ab1c4ed58e1,instructor,en,section_prereq_title,text,Prerequisites,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
e225ade2-0311-48e5-8509-9ece5449fb71,marine-life-page,en,intro_title,text,Marine life around Koh Tao,seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
e227e860-45bb-4e9d-a746-e1e05012d61f,home,en,course_rescue_description,textarea,"Learn to prevent and manage dive emergencies while becoming a stronger, more aware diver.",contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
e23628ba-caf0-4a35-8c6f-fd4089ca8c27,scuba-diver,en,hero_subtitle,text,Experience the underwater world with confidence. The PADI Scuba Diver course is perfect for those who want to try scuba diving before committing to full certification.,seed-script,2026-03-12 14:56:23.775431+00,2026-03-28 14:24:15.888987+00
e26444dc-8510-4cb1-a4e2-d5975404fda3,advanced,nl,section_3_content,text,"Lesmateriaal en PADI-certificering
Huur van alle uitrusting
Bootkosten waar van toepassing
Professionele instructie",seed-script,2026-03-28 14:22:36.581793+00,2026-03-28 14:24:15.888987+00
e2b0125b-2e75-4782-af7d-e0cb6367291a,pro-level-courses,nl,footer_cta,text,Naar boekingspagina,,2026-03-28 13:23:24.29037+00,2026-03-28 13:23:24.29037+00
e3047f7b-cd8a-492c-972b-12ca63660f21,things-to-do,en,note,text,Koh Tao is more than just diving - there is plenty to explore on land and at sea.,,2026-03-28 13:31:13.441375+00,2026-03-28 13:31:13.441375+00
